version,doi,id,v01,v02,v03,v04,v05,v06,v07,v08,v10,v11,v12_01,v12_02,v12_03,v12_04,v12_05,v12_06,v12_07,v12_08,v12_09,v12_10,v12_11,v13,v14,v15,v16,v17,v18,v19,v20,v21
1.0 (2020-12-01),doi:10.11587/XJZPCU,287,96,Damit Zuwanderung in einem für die soziale Sicherheit notwendigen und erforderlichen Ausmaß stattfindet.,BZÖ für Zuwanderung soweit für soziale Sicherheit nötig,8,1500000,1,0,1,22102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,288,96,Damit Zuwanderung in einem für die soziale Sicherheit notwendigen und erforderlichen Ausmaß stattfindet.,BZÖ für Zuwanderung soweit für soziale Sicherheit nötig,8,1500000,1,0,1,22102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,289,97,Anpassung der Genfer Flüchtlingskonvention im internationalen Gleichklang.,BZÖ für Anpassung der Genfer Flüchtlingskonvention,8,1500000,1,0,1,16102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,290,98,Senkung der Zahl der Ausländer in den kommenden drei Jahren um 30 Prozent.,BZÖ für Senkung der Ausländerzahl um 30 Prozent,8,1500000,1,0,1,22102,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,291,99,Betroffen sind:,BZÖ: Betroffen sind:,8,1500000,1,0,9,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,292,100,"Ausländer, die sich illegal in Österreich aufhalten.",BZÖ für weniger illegale Ausländer,8,1500000,1,0,1,22210,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,293,101,"Ausländer, die illegal in Österreich arbeiten.",BZÖ für weniger illegal arbeitende Ausländer,8,1500000,1,0,1,22210,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,294,102,"Sowie durch den lückenlosen Vollzug der geltenden Gesetze und Regelungen: ?? Ausländer, die ein Jahr lang fast ununterbrochen arbeitslos und noch nicht aufenthaltsverfestigt sind.",BZÖ für Vollzug der Gesetze (Ausländer),8,1500000,1,0,1,22102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,295,102,"Sowie durch den lückenlosen Vollzug der geltenden Gesetze und Regelungen: ?? Ausländer, die ein Jahr lang fast ununterbrochen arbeitslos und noch nicht aufenthaltsverfestigt sind.",BZÖ für Vollzug der Regelungen (Ausländer),8,1500000,1,0,1,22102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,296,102,"Sowie durch den lückenlosen Vollzug der geltenden Gesetze und Regelungen: ?? Ausländer, die ein Jahr lang fast ununterbrochen arbeitslos und noch nicht aufenthaltsverfestigt sind.",BZÖ für weniger arbeitslose und nicht integrierte Ausländer,8,1500000,1,0,1,22704,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,297,103,"- Ausländer, die straffällig geworden sind.",BZÖ für weniger straffällige Ausländer,8,1500000,1,0,1,22602,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,298,104,"- Ausländer, die die Anforderungen der Integrationsvereinbarung nicht erfüllen, also nicht integrationswillig sind.",BZÖ für weniger Ausländer ohne erfüllte Integrationsvereinbarung,8,1500000,1,0,1,22210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,299,105,"- Ausländer, die die Anforderungen der Integrationsvereinbarung nicht erfüllen, alsnicht integrationswillig sind.",BZÖ für weniger integrationsunwillige Ausländer,8,1500000,1,0,1,22210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,300,106,"Zahlungen im Rahmen der Entwicklungszusammenarbeit sollen nur erfolgen, wenn der Empfängerstaat seine Bürger im Wege der Abschiebung zurücknimmt.",BZÖ für* Zahlungen der Entwicklungszusammenarbeit,8,1500000,1,0,.5,16109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,301,106,"Zahlungen im Rahmen der Entwicklungszusammenarbeit sollen nur erfolgen, wenn der Empfängerstaat seine Bürger im Wege der Abschiebung zurücknimmt.",BZÖ für Aufnahme von abgeschobenen Bürgern in deren Ländern,8,1500000,1,0,1,22210,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,302,107,Verstärkte Bestrebungen für Abschlüsse von Rückübernahmeabkommen mit den betroffenen Staaten.,BZÖ für mehr Abschlüsse von Rückübernahmeabkommen mit den betreffenden Staaten (Abschiebungen),8,1500000,1,0,1,22210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,303,108,Ausbau der Integrationsförderung.,BZÖ für Ausbau der Integrationsförderung,8,1500000,1,0,1,22302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,304,109,Wir wollen: Erweiterung der Integrationsvereinbarung auf Familienangehörige.,BZÖ für Erweiterung der Integrationsvereinbarung auf Familienangehörige,8,1500000,1,0,1,22303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,305,110,Verpflichtende Vorschule für Migrantenkinder sowie Ausbau der Sprachförderung im Kindergarten.,BZÖ für verpflichtende Vorschule für Migrantenkinder,8,1500000,1,0,1,22303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,306,110,Verpflichtende Vorschule für Migrantenkinder sowie Ausbau der Sprachförderung im Kindergarten.,BZÖ für Ausbau der Sprachförderung im Kindergarten,8,1500000,1,0,1,22802,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,307,111,"Verpflichtende Integrationskurse für Familienangehörige, die im Wege des Familiennachzugs nach Österreich kommen.",BZÖ für verpflichtende Integrationskurse für Familienangehörige nach dem Familiennachzug,9,1500000,1,0,1,22303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,308,112,Integrationsschule analog zur Berufsschule.,BZÖ für Integrationsschule analog zur Berufsschule,9,1500000,1,0,1,22303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,309,113,"Einhebung eines persönlichen Kostenbeitrags für die Integration bis maximal 1.000,- Euro pro Familie und Jahr.",BZÖ für Kostenbeitrag für die Integration pro Familie,9,1500000,1,0,1,22303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,310,114,Bindung der Sozialleistungen an die Erfüllung der Integrationsvereinbarung.,BZÖ für Bindung der Sozialleistungen an die Integrationsvereinbarung,9,1500000,1,0,1,22303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,311,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Ausbildungsmaßnahmen für Polizisten im Umgang mit Fremden,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,312,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Ausbildungsmaßnahmen für Polizisten im Umgang mit Zuwanderern,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,313,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Ausbildungsmaßnahmen für Richter im Umgang mit Fremden,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,314,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Ausbildungsmaßnahme für Richter im Umgang mit Zuwanderern,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,315,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Ausbildungsmaßnahmen für Justizwachebeamte im Umgang mit Fremden,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,316,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Ausbildungsmaßnahmen für Justizwachebeamte im Umgang mit Zuwanderern,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,317,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Schulungsmaßnahmen für Polizisten im Umgang mit Fremden,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,318,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Schulungsmaßnahmen für Polizisten im Umgang mit Zuwanderern,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,319,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Schulungsmaßnahmen für Richter im Umgang mit Fremden,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,320,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Schulungsmaßnahmen für Richter im Umgang mit Zuwanderern,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,321,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Schulungsmaßnahmen für Justizwachebeamte im Umgang mit Fremden,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,322,115,"Ausbildungs- und Schulungsmaßnahmen für Polizisten, Richter und Justizwachebeamte im Umgang mit Fremden und Zuwanderern.",BZÖ für Schulungsmaßnahmen für Justizwachebeamte im Umgang mit Zuwanderern,9,1500000,1,0,-1,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,323,116,"Einbindung der Gemeinden in die Integration, durch Begleitung, Unterstützung und Kontrolle des Migranten.",BZÖ für Einbindung der Gemeinden in die Integration,9,1500000,1,0,1,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,324,116,"Einbindung der Gemeinden in die Integration, durch Begleitung, Unterstützung und Kontrolle des Migranten.",BZÖ für Begleitung des Migranten durch die Gemeinde,9,1500000,1,0,1,22302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,325,116,"Einbindung der Gemeinden in die Integration, durch Begleitung, Unterstützung und Kontrolle des Migranten.",BZÖ für Unterstützung des Migranten durch die Gemeinde,9,1500000,1,0,1,22302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,326,116,"Einbindung der Gemeinden in die Integration, durch Begleitung, Unterstützung und Kontrolle des Migranten.",BZÖ für Kontrolle des Migranten durch die Gemeinde,9,1500000,1,0,1,22303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,327,117,"Programme, um das mangelnde Österreichbewusstsein der Österreicher mit Migrationshintergrund zu stärken.",BZÖ für Stärkung des Österreichbewusstsein bei Migranten,9,1500000,1,0,1,22302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,328,118,Wirtschaft stärken  Arbeit schaffen - Steuern senken,BZÖ für Stärkung der Wirtschaft,10,1500000,1,0,1,10102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,329,118,Wirtschaft stärken  Arbeit schaffen - Steuern senken,BZÖ für Schaffung von Arbeit,10,1500000,1,0,-1,10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,330,118,Wirtschaft stärken  Arbeit schaffen - Steuern senken,BZÖ für Steuersenkung,10,1500000,1,0,1,12204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,331,119,Unser Regierungseintritt im Jahr 2000 hat auch den Reformstau in der österreichischen Wirtschaftspolitik überwunden und die fortwährende Belastungspolitik der rot-schwarzen Koalition beendet.,BZÖ gegen Reformstau der österreichischen Wirtschaftspolitik,10,1500000,1,0,1,10101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,332,119,Unser Regierungseintritt im Jahr 2000 hat auch den Reformstau in der österreichischen Wirtschaftspolitik überwunden und die fortwährende Belastungspolitik der rot-schwarzen Koalition beendet.,BZÖ kritisiert Bundesregierung (SPÖ/ÖVP) wegen Belastungspolitik,10,1500000,1,0,-1,12205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,5000010,1,0,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,333,120,"Verwaltungsvereinfachungen, Ausbau der Sozialleistungen und massive Entlastungen durch die größte Steuerreform aller Zeiten sowie erste umfangreiche Verbesserungen für die KMUs (kleine und mittlere Unternehmen) sind die Eckpfeiler dieser Erneuerungspolitik.",BZÖ für Verwaltungsvereinfachung,10,1500000,1,0,1,21403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,334,120,"Verwaltungsvereinfachungen, Ausbau der Sozialleistungen und massive Entlastungen durch die größte Steuerreform aller Zeiten sowie erste umfangreiche Verbesserungen für die KMUs (kleine und mittlere Unternehmen) sind die Eckpfeiler dieser Erneuerungspolitik.",BZÖ für mehr Sozialleistungen,10,1500000,1,0,1,11103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,335,120,"Verwaltungsvereinfachungen, Ausbau der Sozialleistungen und massive Entlastungen durch die größte Steuerreform aller Zeiten sowie erste umfangreiche Verbesserungen für die KMUs (kleine und mittlere Unternehmen) sind die Eckpfeiler dieser Erneuerungspolitik.",BZÖ für Entlastungen,10,1500000,1,0,1,12204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,336,120,"Verwaltungsvereinfachungen, Ausbau der Sozialleistungen und massive Entlastungen durch die größte Steuerreform aller Zeiten sowie erste umfangreiche Verbesserungen für die KMUs (kleine und mittlere Unternehmen) sind die Eckpfeiler dieser Erneuerungspolitik.",BZÖ für Steuerreform,10,1500000,1,0,1,12202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,337,120,"Verwaltungsvereinfachungen, Ausbau der Sozialleistungen und massive Entlastungen durch die größte Steuerreform aller Zeiten sowie erste umfangreiche Verbesserungen für die KMUs (kleine und mittlere Unternehmen) sind die Eckpfeiler dieser Erneuerungspolitik.",BZÖ für Verbesserungen für die KMUs,10,1500000,1,0,1,10602,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,338,120,"Verwaltungsvereinfachungen, Ausbau der Sozialleistungen und massive Entlastungen durch die größte Steuerreform aller Zeiten sowie erste umfangreiche Verbesserungen für die KMUs (kleine und mittlere Unternehmen) sind die Eckpfeiler dieser Erneuerungspolitik.",BZÖ für Erneuerungspolitik,10,1500000,1,0,1,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,339,121,"Wir dürfen jetzt nicht auf halbem Weg stehen bleiben, sondern müssen die Reformen im Wirtschaftsbereich, in der Verwaltung und im Steuersystem fortsetzen.",BZÖ für weitere Reformen,10,1500000,1,0,1,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,340,121,"Wir dürfen jetzt nicht auf halbem Weg stehen bleiben, sondern müssen die Reformen im Wirtschaftsbereich, in der Verwaltung und im Steuersystem fortsetzen.",BZÖ für Reformen im Wirtschaftsbereich,10,1500000,1,0,1,10101,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,341,121,"Wir dürfen jetzt nicht auf halbem Weg stehen bleiben, sondern müssen die Reformen im Wirtschaftsbereich, in der Verwaltung und im Steuersystem fortsetzen.",BZÖ für Reformen in der Verwaltung,10,1500000,1,0,1,21403,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,342,121,"Wir dürfen jetzt nicht auf halbem Weg stehen bleiben, sondern müssen die Reformen im Wirtschaftsbereich, in der Verwaltung und im Steuersystem fortsetzen.",BZÖ für Reformen im Steuersystem,10,1500000,1,0,1,12202,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,343,122,"Die Erfolge der letzten sechs Jahre ermöglichen Entlastungen in einem Ausmaß, das alles Bisherige in den Schatten stellen wird.",BZÖ lobt Bundesregierung (ÖVP/BZÖ) wegen Erfolge,10,1500000,1,0,1,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5000040,1,0,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,344,122,"Die Erfolge der letzten sechs Jahre ermöglichen Entlastungen in einem Ausmaß, das alles Bisherige in den Schatten stellen wird.",BZÖ für umfassende Entlastungen,10,1500000,1,0,1,12204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,345,123,"Wir können durch weitere Entbürokratisierungen, Entlastungen und Investitionsprogramme die Rahmenbedingungen für die heimische Wirtschaft noch einmal verbessern und unsere Wirtschaftsstruktur für den Wettbewerb rüsten.",BZÖ für Entbürokratisierung,10,1500000,1,0,1,21403,0,2,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,346,123,"Wir können durch weitere Entbürokratisierungen, Entlastungen und Investitionsprogramme die Rahmenbedingungen für die heimische Wirtschaft noch einmal verbessern und unsere Wirtschaftsstruktur für den Wettbewerb rüsten.",BZÖ für Entlastungen,10,1500000,1,0,1,12204,0,2,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,347,123,"Wir können durch weitere Entbürokratisierungen, Entlastungen und Investitionsprogramme die Rahmenbedingungen für die heimische Wirtschaft noch einmal verbessern und unsere Wirtschaftsstruktur für den Wettbewerb rüsten.",BZÖ für Investitionsprogramme,10,1500000,1,0,1,10306,0,2,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,348,123,"Wir können durch weitere Entbürokratisierungen, Entlastungen und Investitionsprogramme die Rahmenbedingungen für die heimische Wirtschaft noch einmal verbessern und unsere Wirtschaftsstruktur für den Wettbewerb rüsten.",BZÖ für bessere Rahmenbedingung der Wirtschaft,10,1500000,1,0,1,10403,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,349,123,"Wir können durch weitere Entbürokratisierungen, Entlastungen und Investitionsprogramme die Rahmenbedingungen für die heimische Wirtschaft noch einmal verbessern und unsere Wirtschaftsstruktur für den Wettbewerb rüsten.",BZÖ für Rüstung der Wirtschaftsstruktur für den Wettbewerb,10,1500000,1,0,1,10403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,350,124,"Wir wollen ganz besonders die kleinen und mittleren Unternehmen (KMU) weiter fördern, um den Mittelstand als Motor unserer Wirtschaft zu stärken.",BZÖ für Förderung der KMUs,10,1500000,1,0,1,10602,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,351,124,"Wir wollen ganz besonders die kleinen und mittleren Unternehmen (KMU) weiter fördern, um den Mittelstand als Motor unserer Wirtschaft zu stärken.",BZÖ für Stärkung des Mittelstands (KMU) als Motor der Wirtschaft,10,1500000,1,0,1,10602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,352,125,"Wir müssen die Auswirkungen von Basel II abschwächen, damit vor allem unsere Unternehmensgründer nicht in die Eigenkapitalfalle gehen, und wir werden die Lohnnebenkosten weiter senken, damit die heimische Wirtschaft wettbewerbsfähig bleibt.",BZÖ gegen Folgen von Basel II,10,1500000,1,0,-1,10509,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,353,125,"Wir müssen die Auswirkungen von Basel II abschwächen, damit vor allem unsere Unternehmensgründer nicht in die Eigenkapitalfalle gehen, und wir werden die Lohnnebenkosten weiter senken, damit die heimische Wirtschaft wettbewerbsfähig bleibt.",BZÖ gegen Eigenkapitalfalle der Unternehmensgründer,10,1500000,1,0,1,10606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,354,125,"Wir müssen die Auswirkungen von Basel II abschwächen, damit vor allem unsere Unternehmensgründer nicht in die Eigenkapitalfalle gehen, und wir werden die Lohnnebenkosten weiter senken, damit die heimische Wirtschaft wettbewerbsfähig bleibt.",BZÖ gegen Eigenkapitalfalle,10,1500000,1,0,-1,10509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,355,125,"Wir müssen die Auswirkungen von Basel II abschwächen, damit vor allem unsere Unternehmensgründer nicht in die Eigenkapitalfalle gehen, und wir werden die Lohnnebenkosten weiter senken, damit die heimische Wirtschaft wettbewerbsfähig bleibt.",BZÖ für Senkung der Lohnnebenkosten,10,1500000,1,0,-1,11109,0,1,0,0,0,0,0,0,0,0,0,0,1,2,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,356,125,"Wir müssen die Auswirkungen von Basel II abschwächen, damit vor allem unsere Unternehmensgründer nicht in die Eigenkapitalfalle gehen, und wir werden die Lohnnebenkosten weiter senken, damit die heimische Wirtschaft wettbewerbsfähig bleibt.",BZÖ für Wettbewerbsfähigkeit der Wirtschaft,10,1500000,1,0,1,10403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
1.0 (2020-12-01),doi:10.11587/XJZPCU,357,126,"Wir müssen den Arbeitsmarkt modernisieren und flexibilisieren, um mehr Arbeit zu schaffen und die Beschäftigung zu sichern.",BZÖ für Modernisierung des Arbeitsmarktes,10,1500000,1,0,-1,10702,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1500000,Wahlprogramm
